No;Tanggal ;Tweet_clean;Tweet_stemming;Label_sentiment
1852;10/07/2025;Yang bikin coretax sih bangsat banget ya Udah bikin jutaan orng kesal tiap bulan;coretax bangsat banget juta orang kesal;Negative
1853;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Saat ini fitur tersebut belum tersedia pada Coretax Silakan merubah masa pengkreditan satu persatu Pastikan status faktur tersebut adalah approved Lalu silakan klik menu edit kembali dan pilih masa pajak pengkreditkan yang;maaf ketidaknyamanannya fitur sedia coretax sila rubah kredit satu pasti status faktur approved sila klik menu edit pilih pajak kredit;Neutral
1854;10/07/2025;Hai Kak Terkait template impor faktur pajak keluaran dapat Kakak unduh pada laman berikut t co tJdJlZdSn Tks Psri;kait template impor faktur pajak keluar unduh laman tjdjlzdsn terima kasih psri;Neutral
1855;10/07/2025;Hai Kak Saat ini untuk perubahan alamat baik yang berpindah KPP ataupun tidak saat ini dapat dilakukan secara Online melalui proses perubahan data alamat yang bisa diajukan melalui Coretax melalui menu Portal Saya gt Perubahan Data gt Perubahan Alamat Utama Selain itu juga;ubah alamat pindah kpp online proses ubah data alamat aju coretax menu portal ubah data ubah alamat utama;Neutral
1856;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanan yang dialami Apakah saat ini masih mengalami kendalanya Sebelum mengakses Coretax disarankan untuk mencoba langkah berikut Clear cache amp cookies pada browser Gunakan Private atau Incognito Window Gunakan browser;maaf ketidaknyamanan alami alami kendala akses coretax saran coba langkah cache cookies browser private incognito window browser;Neutral
1857;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Sebelum mengakses coretax disarankan untuk mencoba langkah berikut Clear cache amp cookies pada browser Gunakan Private atau Incognito Window Gunakan browser atau perangkat yang berbeda Coba kembali secara berkala;maaf ketidaknyamanannya akses coretax saran coba langkah cache cookies browser private incognito window browser perangkat beda coba kala;Neutral
1858;10/07/2025;ini tak cek di coretax saldonya sih udah balance aku baru mau konfirmasi ke pemegang rekeningnya apakah duitnya sudah masuk nanti aku update lagi yaa;periksa coretax saldo balance konfirmasi pegang rekening duit masuk baru ya;Neutral
1859;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Error Bad Request disebabkan karena load ke server yang sedang tinggi Mohon Kesediaannya untuk mencoba kembali secara berkala Selain itu sebelum mengakses coretax disarankan untuk mencoba langkah berikut Clear cache amp;maaf ketidaknyamanannya error bad request sebab load server sedia coba kala akses coretax saran coba langkah cache;Neutral
1860;10/07/2025;min kalau faktur masukan belum muncul di coretax padahal pt lain sdh approve fpnya melalui efaktur desktop tunggunya berapa lama ya;admin faktur masuk muncul coretax pt la approve fpnya efaktur desktop tunggu;Negative
1861;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Untuk kendala tersebut saat ini sedang dalam penanganan Mohon menunggu dan silakan Kakak dapat klik refresh secara berkala pada tampilan daftar faktur keluaran di Coretax Tks Rtti;maaf ketidaknyamanannya kendala tangan tunggu sila klik ulang kala tampil daftar faktur keluar coretax terima kasih rtti;Neutral
1862;10/07/2025;KawanPajak yuk pahami lebih dekat perlakuan penghasilan istri di Coretax DJP Tahukah kamu Status NPWP suami dan istri bisa digabungkan atau dipisah lho melalui ketentuan pisah harta PH dan memilih terpisah MT Ini memudahkan pelaporan pajakmu sesuai kondisi t co VlDctwqm;kawanpajak yuk paham laku hasil istri coretax djp tahu status npwp suami istri gabung pisah lho tentu pisah harta ph pilih pisah makan teman mudah lapor pajak sesuai kondisi vldctwqm;Neutral
1863;10/07/2025;Pertama pembuatan kode otorisasi sertifikat elektronik pada Coretax DJP KawanPajak dapat login pada akun Coretax DJP kemudian klik menu Portal Saya dan pilih Permintaan Kode Otorisasi Sertifikat Elektronik t co WvYHnr;buat kode otorisasi sertifikat elektronik coretax djp kawanpajak login akun coretax djp klik menu portal pilih minta kode otorisasi sertifikat elektronik wvyhnr;Neutral
1864;10/07/2025;KawanPajak Mulai pelaporan SPT Tahunan PPh dilakukan lewat Coretax DJP Setelah aktivasi akun buat Kode Otorisasi Sertifikat Digital KO SD untuk menandatangani SPT Simak langkah lengkapnya pada infografis berikut Utas t co ITalJy;kawanpajak lapor tahun pph coretax djp aktivasi akun kode otorisasi sertifikat digital sd menandatangani simak langkah lengkap infografis utas italjy;Neutral
1865;10/07/2025;Mulai pelaporan SPT Tahunan PPh dilakukan melalui Coretax DJP Setelah aktivasi akun KawanPajak harus membuat Kode Otorisasi Sertifikat Digital KO SD untuk menandatangani SPT Yuk Simak langkah lengkapnya pada infografis berikut cont t co GeApAFUQUh;lapor tahun pph coretax djp aktivasi akun kawanpajak kode otorisasi sertifikat digital sd menandatangani yuk simak langkah lengkap infografis cont geapafuquh;Neutral
1866;10/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Terkait kendala yang Kakak alami saat ini masih dalam penanganan Kakak dapat menunggu terlebih dahulu dan mencoba secara berkala Agar lebih stabil kakak dapat mencoba mengakses coretax melalui incognito window chrome atau private;maaf ketidaknyamanannya kait kendala alami tangan tunggu coba kala stabil coba akses coretax incognito window chrome private;Neutral
1867;10/07/2025;selamat siang min saya ingin tanya Jika WP Badan melakukan pembetulan PPN masa pajak Apakah nilai LB KB setelah pembetulan akan terbawa ke system coretax Masa Pajak Januari;selamat siang admin wajib pajak badan betul ppn pajak nilai lb kb betul bawa sistem coretax pajak januari;Neutral
1868;10/07/2025;Hai Kak Apakah yang dimaksud ingin mengajukan permohonan pengembalian pajak yang seharusnya tidak terutang Jika ya silakan dapat diajukan melalui laman Coretax yaitu pada menu Pembayaran gt Formulir Restitusi Pajak Untuk detail tata cara pengembalian atas kelebihan;aju mohon kembali pajak utang sila aju laman coretax menu bayar formulir restitusi pajak detail tata kembali lebih;Neutral
1869;12/07/2025;Bikin emosi kalau sdh berhadapan dg Coretax rakyat dibegoin mulu maunya apa ya Pengen banget gw umpatin pake kebun binatang Ragunan;emosi hadap coretax rakyat dibegoin mau banget umpatin pakai kebun binatang ragunan;Negative
1870;12/07/2025;Sebenernya aku suka kerjaan ku Tp semenjak coretax melanda jd stress berkepanjangan emg pemerintah monyedd;sebenernya suka kerja ku semenjak coretax landa stres panjang emg perintah monyedd;Negative
1871;12/07/2025;Hai Kak Apakah Kakak sudah melakukan pengecekan status NPWP Kakak melalui Coretax atau melakukan konfirmasi kepada pihak KPP Tks Naga;cek status npwp coretax konfirmasi kpp terima kasih naga;Neutral
1872;12/07/2025;Coretax kalau downtime ga bisa lihat tanggal yaa;coretax downtime lihat tanggal ya;Neutral
1873;12/07/2025;KawanPajak bagi WP Badan dengan tahun buku yang tidak sama dengan tahun kalender misalnya Agustus Juli pelaporan SPT Tahunan PPh Tahun Pajak sudah dilakukan lewat Coretax mulai Agustus t co MEtaSUGHlp;kawanpajak wajib pajak badan buku kalender agustus juli lapor tahun pph pajak coretax agustus metasughlp;Neutral
1874;12/07/2025;Narasumber yang hadir ada dua orang Asri dari KPP Pratama Banjarbaru menyampaikan materi Penggunaan Coretax dan Untung dari KPPN Banjarmasin menyampaikan materi Peningkatan Indikator Kinerja Pelaksanaan Anggaran IKPA;narasumber hadir orang asri kpp pratama banjarbaru materi guna coretax untung kppn banjarmasin materi tingkat indikator kerja laksana anggar ikpa;Neutral
1875;12/07/2025;Halo SahabatBahasa Balai Bahasa Provinsi Kalimantan Selatan BBPKS menyelenggarakan Bimbingan Teknis Penggunaan Aplikasi Coretax dan Pengelolaan Keuangan Satker di Aula Tuntung Pandang Kamis Juli t co myCjYEFeiI;halo sahabatbahasa balai bahasa provinsi kalimantan selatan bbpks selenggara bimbing teknis guna aplikasi coretax kelola uang satker aula tuntung pandang kamis juli mycjyefeii;Neutral
1876;12/07/2025;web coretax kok loading mulu gini ya pas di step akhir;situs coretax tunggu gin pas step;Neutral
1877;12/07/2025;Dan dia gak punya solusi selain menaikkan pajak kaum menengah kebawah itupun yang pekerja yang digaji dan terdaftar aja coretax aja gagal;solusi naik pajak kaum tengah bawah itu kerja gaji daftar coretax gagal;Negative
1878;12/07/2025;Coretax pemeliharaannya malam aja ga bisa kh Diriku ini sabtu minggu kerja loh;coretax pelihara malam kh diri sabtu minggu kerja;Negative
1879;12/07/2025;gausaa buka ka daripada emosi emang disuruh libur harusnya sama coretax;gausaa buka emosi suruh libur coretax;Negative
1880;12/07/2025;Min mau tanya Untuk kode OP yang baru buat NPWP di coretax dan mau pakai pph UMKM harus pilih KLU Klasifikasi Lapangan Usaha apa ya min;admin kode op npwp coretax pakai pph umkm pilih klu klasifikasi lapang usaha admin;Neutral
1881;12/07/2025;lah emang bisa pbk pakai coretax sya nyoba berkali kali bukti bayar aja ngga ketemu malah disuruh pengembalian pajak yang seharusnya tidak terutang;pbk pakai coretax sya coba kali kali bukti bayar ketemu suruh kembali pajak utang;Negative
1882;12/07/2025;Pemeliharaannya bisa nanti malem aja gak Dasar coretax;pelihara malam dasar coretax ;Negative
1883;12/07/2025;Coretax maintenance sampe besok dikira ga ada yang kerja kali ah hari sabtu;coretax maintenance besok kerja kali sabtu;Neutral
1884;12/07/2025;maintenance Coretax Hari sabtu masih beraktivitas Kerja minimal sore ke di mulainya herann percuma gua masuk hari sabtu;maintenance coretax sabtu aktivitas kerja minimal sore mulai herann masuk sabtu;Neutral
1885;12/07/2025;bisa nya lagi mau upload coretax malah maintance sampe besok kocak;nya upload coretax maintance besok kocak;Neutral
1886;12/07/2025;Ayok gelud aja gmn ini buat senin woyy Knp gk tengah malam aja maintenance nya kalau pas aktif kerja gini kn ngerepotin bnyak orang Coretax klu gk nyusahin orang bukan coretax namanya t co ffsckeT;ayo gelud gmn senin woyy malam maintenance nya pas aktif kerja gin ngerepotin bnyak orang coretax klu nyusahin orang coretax nama ffscket;Negative
1887;12/07/2025;Coretax asw tiba tiba maintenance sampe besok Aku lagi ngerjain pajak buat dikirim senin wooy;coretax anjing maintenance besok kerja pajak kirim senin wooy;Negative
1888;27/07/2025;Apa penyebab error load coretax untuk tampilan dan list ya;sebab error load coretax tampil list;Negative
1889;27/07/2025;tolong dong yg ngerti perpajakan inaproc tipsnya biar nilai pajak yg di inaproc sama coretax sama tuh gimana caranya trus yg diinput buat faktur pajak itu harga produk sebelum pajak kan yaa desperate bgt belajar ini sendiri hwhwh;tolong erti paja inaproc tipsnya biar nilai pajak inaproc coretax tuh diinput faktur pajak harga produk pajak ya desperate banget ajar hwhwh;Negative
1890;28/07/2025;Masih pagi udah loading doang ni coretax etdah;pagi tunggu doang coretax etdah;Negative
1891;28/07/2025;Coretax pagi emang ngelag apa gimana dah daritadi mau upload faktur gabisa;coretax pagi lelet daritadi upload faktur;Negative
1892;28/07/2025;Lah coretax aja main pake ga ada plan B nya kalo ada kendalaperencanaan nya kurang memang suka grusa grusu;coretax main pakai rencana b nya kendalaperencanaan nya suka grusa grusu;Negative
1893;28/07/2025;Nah kan sama lagi no sama tuh aduh mana coretax pulak;nomor tuh aduh coretax pulak;Negative
1894;28/07/2025;Ditunggu sampe jam malem tetep error njirr coretax gak habis pikir;tunggu jam malam tetep error njirr coretax habis pikir;Negative
1895;28/07/2025;buka nya pas pagi coba aku sering pake coretax soalnya hehe;buka nya pas pagi coba pakai coretax he;Neutral
1896;28/07/2025;Webinar Nasional Membedah SPDK dan Pemeriksaan Pajak Strategi Hadapi Risiko Pajak di Era Coretax Kamis Agustus WIB Zoom Meetings Apps amp YouTube Live Link Pendaftaran;webinar nasional bedah spdk periksa pajak strategi hadap risiko pajak era coretax kamis agustus wib zoom meetings aplikasi youtube langsung link daftar;Neutral
1897;28/07/2025;Apa coretax masih error kawan Aku gk bisa nyimpan fakturhapus faktur;coretax error kawan nyimpan fakturhapus faktur;Negative
1898;28/07/2025;halo min mau tanya hari ini ada lapor ppn juni di coretax pembayaran menggunakan deposit wktu sudah lapor awalnya tulisannya suksess dan ada tanda error tulisannya spt sedang proses submit saldo deposit tdk berkurang apakah kita bsa langsung laporin lgi aja;halo admin lapor ppn juni coretax bayar deposit lapor tulis suksess tanda error tulis proses submit saldo deposit kurang langsung laporin;Negative
1899;28/07/2025;Apakah hanya aku yg coretax nya bermasalah Search di pencarian gk ada yg ngeluh coretax Ini coretax di aku gk bisa nyimpan faktorgk bisa hapus faktur Aku kudu piyee;coretax nya masalah search cari keluh coretax coretax nyimpan faktorgk hapus faktur piyee;Negative
1900;28/07/2025;min saya buat fp uang muka tahap tapi di coretax tertulisnya menjadi down payment urutannya salah apakah ada solusinya;admin fp uang muka tahap coretax tulis down payment urut salah solusi;Negative
1901;28/07/2025;tapi asli sih coretax tuh bikin gedek banget apalagi kalau ditanggal tanggal rawan lapor pph sama ppn beuh lemotnya mantep;asli coretax tuh gedek banget tanggal tanggal rawan lapor pph ppn beuh lot mantap;Negative
1902;28/07/2025;Hi Kak Mohon maaf atas ketidaknyamanannya Silakan pastikan sudah menggunakan format impor excel BPPU yang dapat diunduh pada laman Jika sudah diisi sesuai petunjuk pengisian dan tetap terkendala Kakak dapat meminta bantuan untuk dibuatkan tiket Meja;maaf ketidaknyamanannya sila pasti format impor excel bppu unduh laman isi sesuai tunjuk isi kendala bantu buat tiket meja;Neutral
1903;28/07/2025;iya kak sampai sore tetap kosong form faktur padahal sudah banyak yang dibuat pas mau di upload pada kosong semua isi form nya TOLOL DAN LAMBAT BANGET EMANG YANG MENANGANI HAPUS AJA CORETAX KALAU KALIAN GAK MAMPU KERJANYA NYUSAHIN BANGET;sore kosong form faktur pas upload kosong isi form nya tolol lambat banget tangan hapus coretax kerja nyusahin banget;Negative
1904;28/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Apakah masih terjadi kendala apabila masih silakan mencoba untuk melakukan halhal berikut lakukan clear cache amp cookies pada browser gunakan private browser incognito window untuk mengakses coretax gunakan;maaf ketidaknyamanannya kendala sila coba halhal laku cache cookies browser private browser incognito window akses coretax;Neutral
1905;28/07/2025;Hai Kak Retur pajak masukan pada sistem Coretax hanya dapat direkam pada data Pajak Masukan dengan status pengkreditan CREDITEDUNCREDITED Jika Pajak Masukan tersebut sebenarnya sudah dikreditkan silakan pilih berikan ceklis pada Pajak Masukan yang terkait dan tekan;retur pajak masuk sistem coretax rekam data pajak masuk status kredit crediteduncredited pajak masuk kredit sila pilih ceklis pajak masuk kait tekan;Negative
1906;28/07/2025;Ya isu pajak seperti shortfall penerimaan hanya target hingga Mei dan masalah CoreTax memang beredar luas dengan minim respons cepat dari pemerintah hanya revert ke sistem lama dan pemotongan belanja Namun survei tetap kredibel Polling Roy Morgan Juli;isu pajak shortfall terima target mei coretax edar luas minim respons cepat perintah revert sistem potong belanja survei kredibel polling roy morgan juli;Neutral
1907;28/07/2025;Hai Kak Pada aplikasi coretax penggantian atau pembatalan faktur pajak yang telah dikreditkan oleh lawan transaksipembeli harus melalui konfirmasipersetujuan lawan transaksi Jika Faktur Pajak yang telah dibatalkan masih berstatus Waiting for Cancellation silakan;aplikasi coretax ganti batal faktur pajak kredit lawan transaksipembeli konfirmasipersetujuan lawan transaksi faktur pajak batal status waiting for cancellation sila;Negative
1908;28/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Apakah masih terkendala Jika masih mengalami kendala silakan melakukan halhal berikut sebelum mengakses laman coretax Clear cache amp cookies pada browser yang digunakan Gunakan mode private atau incognito window;maaf ketidaknyamanannya kendala alami kendala sila halhal akses laman coretax cache cookies browser mode private incognito window;Neutral
1909;28/07/2025;Hai Kak Dalam hal status Faktur Pajak Pelunasan sudah approved maka di coretax tidak dapat dibuatkan FP Pengganti dan hanya bisa dilakukan pembatalan TksNoum;status faktur pajak lunas approved coretax buat fp ganti batal tksnoum;Negative
1910;28/07/2025;Jangan Lupa Segera Aktivasi Akun dan Bikin Kode Otorisasi via Coretax Perlu diketahui pelaporan SPT Tahunan PPh tahun pajak wajib dilakukan melalui Coretax DJP ddtc ddtcnews DJP coretaxsystem coretax coretaxdjp spttahunantahunpajak;lupa aktivasi akun kode otorisasi coretax lapor tahun pph pajak wajib coretax djp ddtc ddtcnews djp coretaxsystem coretax coretaxdjp spttahunantahunpajak;Neutral
1911;28/07/2025;Hai Kak Untuk mekanisme Uang Muka barang non mewah di sistem Coretax ketika Kakak menambahkan detail barangjasa untuk harga satuan silahkan diisikan sesuai dengan nilai kontrak yang diterima Pada kolom DPP silakan ceklis DPP Nilai LainDPP dan input nominal;mekanisme uang muka barang non mewah sistem coretax detail barangjasa harga satu silah isi sesuai nilai kontrak terima kolom dpp sila ceklis dpp nilai laindpp input nominal;Neutral
1912;28/07/2025;faktur pajak masukan uang muka yang di buat di efaktur beserta pelunasan yg di kurangi uang muka di dalam SPT masa PPN coretax harga jual tercover keseluruhan doble harga jual uang mukapelunasan;faktur pajak masuk uang muka efaktur serta lunas kurang uang muka ppn coretax harga jual tercover doble harga jual uang mukapelunasan;Negative
1913;28/07/2025;Hai Kak Tata cara aktivasi akun coretax untuk WP OP sebagai berikut Buka halaman Pilih menu Aktivasi Akun Wajib Pajak Ceklis pada pertanyaan Apakah WP sudah terdaftar Isi NPWP digit lalu klik Cari Isi data email dan no hp yang;tata aktivasi akun coretax wajib pajak op buka halaman pilih menu aktivasi akun wajib pajak ceklis wajib pajak daftar isi npwp digit klik cari isi data email nomor seluler;Neutral
1914;28/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Bukti potong yang dimiliki WP akan tetap tersimpan di menu Dokumen Saya pada akun Coretax Silakan klik icon Refresh terlebih dahulu dan pastikan tidak ada filter yang diaktifkan pada masingmasing kolom di tabel Dokumen ya Kak;maaf ketidaknyamanannya bukti potong milik wajib pajak simpan menu dokumen akun coretax sila klik icon ulang pasti filter aktif masingmasing kolom tabel dokumen;Neutral
1915;28/07/2025;min untuk pengajuan surat permohonan penghapusan sanksi melalui coretax apakah dapat dilakukan melalui akun badan perlu impersonate dari akun pic;admin aju surat mohon hapus sanksi coretax akun badan impersonate akun pic;Negative
1916;28/07/2025;halo min saya mau mengajukan restitusi perusahaan lewat akun coretax perusahaan itu sendiri semua yang diperlukan sudah saya isi termasuk lampiran dokumennya tapi setelah submit seperti ini kira kira kenapa yaa;halo admin aju restitusi usaha akun coretax usaha isi lampir dokumen submit ya;Neutral
1917;28/07/2025;Hai KawanPajak kenalkan aku Sore Aku dari masa depan mau mengingatkan KawanPajak kalau tahun depan laporan SPT Tahunan sudah pakai Coretax Jadi KawanPajak segera aktivasi akun Coretax dan buat Kode Otorisasi supaya Lapor SPT Tahunan lebih mudah ya;kawanpajak kenal sore kawanpajak lapor tahun pakai coretax kawanpajak aktivasi akun coretax kode otorisasi lapor tahun mudah;Neutral
1918;28/07/2025;Hai Kak Pembetulan SPT di coretax pada umumnya menggunakan skema delta SPT termasuk SPT Masa PPN yaitu mencatat selisih antara nilai KBLB pada SPT normal dengan nilai KBLB yang seharusnya pada SPT pembetulan Dalam hal SPT masa PPN Lebih Bayar yang dibetulkan menjadi Lebih;betul coretax skema delta ppn catat selisih nilai kblb normal nilai kblb betul ppn bayar betul;Neutral
1919;28/07/2025;Hai Kak Mohon informasi lebih lanjut apakah pembayaran atas BAPDK tersebut berbentuk STP atau pembayaran atas SPT masa tertentu Jika pembayaran STP maka billing dibuat melalui akun coretax wajib pajak menu pembayaran gt Pembuatan Kode Billing atas Tagihan Pajak Jika;informasi bayar bapdk bentuk stp bayar bayar stp billing akun coretax wajib pajak menu bayar buat kode billing tagih pajak;Neutral
1920;28/07/2025;Hai Kak Kolom Kode barangjasa diisi dengan kode barang dalam hal penyerahan BKP atau kode jasa dalam hal penyerahan JKP sesuai dengan yang tersedia pada coretax Apabila tidak ada yang mendekati untuk kode barang silakan dapat dipilih Sesuai petunjuk pengisian Tata Cara;kolom kode barangjasa isi kode barang serah bkp kode jasa serah jkp sesuai sedia coretax dekat kode barang sila pilih sesuai tunjuk isi tata;Neutral
1921;28/07/2025;Hai Kak Apabila saat pendaftaran NPWP muncul keterangan NIK di duplikasi artinya NIK tersebut sudah terdaftar sebagai NPWP sehingga Kakak tidak perlu untuk memilih menu pendaftaran NPWP lagi Untuk bisa mengakses akun coretax Kakak dapat langsung melakukan lupa password atau;daftar npwp muncul terang nik duplikasi nik daftar npwp pilih menu daftar npwp akses akun coretax langsung lupa password;Neutral
1922;28/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Apakah masih terkendala jika Iya silakan dapat mengulangi lagi proses pendaftarannya Kakak dapat mencoba beberapa hal berikut sebelum mengakses Coretax kembali pastikan jaringan internet stabil clear cache amp cookies;maaf ketidaknyamanannya kendala sila ulang proses daftar coba akses coretax pasti jaring internet stabil cache cookies;Neutral
1923;28/07/2025;Mohon izin bertanya apabila fp yang munculnya double pada Coretax dgn nomor fp yang sama apakah salah satunya boleh dihapus;izin fp muncul double coretax nomor fp salah satu hapus;Neutral
1924;28/07/2025;Hai Kak Apabila muncul tanda silang merah pada kolom alamat email dan no hp ketika melakukan Aktivasi Akun Wajib Pajak pada laman Coretax maka data yang diinput tersebut tidak sesuai dengan data yang terdaftar pada sistem Coretax Silakan pastikan alamat email dan no hp yang;muncul tanda silang merah kolom alamat email nomor seluler aktivasi akun wajib pajak laman coretax data diinput sesuai data daftar sistem coretax sila pasti alamat email nomor seluler;Neutral
1925;28/07/2025;kenapa ya coretax daritadi tu keluarmasuk mulu padahal gua lagi mood buat ngurusin perpajakan ini;coretax daritadi tu keluarmasuk suasana ngurusin paja;Negative
1926;28/07/2025;Apakah saya harus tetap membayar juta tersebut padahal kesalahan dari sistem coretax itu sendiri atau saya bisa menggunakan menu point IIF Hasil penghitungan kembali Pajak Masukan yang telah dikreditkan agar nilai lebih bayar saya tetap jutaan;bayar juta salah sistem coretax menu point iif hasil hitung pajak masuk kredit nilai bayar juta;Negative
1927;28/07/2025;halo min saya kan wp yg terdaftar sblm jan tp blm punya akun djp online lalu tadi saya sudah aktivasi akun coretax di menu permintaan akses digital lalu langkah selanjutnya apa ya min krn masih blm bisa login coretax;halo admin wajib pajak daftar jan akun djp online aktivasi akun coretax menu minta akses digital langkah admin login coretax;Neutral
1928;28/07/2025;halo min mau tanya saya dapet email aktivasi akun coretax padahal sudah aktivasi sebelumnya dan akunnya sudah jadi penandatangan perusahaan untuk lapor spt apakah perlu aktivasi lagi atau abaikan jika sudah pernah aktivasi;halo admin email aktivasi akun coretax aktivasi akun penandatangan usaha lapor aktivasi abai aktivasi;Neutral
1929;28/07/2025;SETIAP CORETAX ERROR SELALU LAMBATT PENANGANANNYA SEDANGKAN PEMBUATAN FAKTUR HARUS TERUS JALAN DAN KALIAN HAMBATT CALON PENGHUNI NERAKA BANGET KALIAN SELALU MEMPERSULIT MENGGANGGU KERJAAN ORANG LAIN;coretax error lambatt tangan buat faktur jalan hambatt calon huni neraka banget sulit ganggu kerja orang la;Negative
1930;28/07/2025;Pemeliharaan Coretax DJP Hari Ini Senin Juli Sampai Jam Berapa Selesai Error Kapan Ini Infonya;pelihara coretax djp senin juli jam selesai error info;Neutral
1931;28/07/2025;PAGI TADI BAGUS AJA KENAPA KEBOBROKAN SELALU ADA TERUS STOP IN AJA CORETAX KALAU GAK BECUS MELAYANI BAYAR PPN SUSAH BUAT FAKTUR SUSAH;pagi bagus bobrok stop masuk coretax becus layan bayar ppn susah faktur susah;Negative
1932;28/07/2025;sudah siang ini coyy masih error terus sistem bobrok coretax gimana min gak bisa buat faktur GAK BISA KERJA NGERTI GAK SIH KALIAN ADA OTAK GAK;siang coyy error sistem bobrok coretax admin faktur kerja erti otak;Negative
1933;28/07/2025;eh sumpah coretax gue lancar banget padahal diliat liat pada pemeliharaan ni gue patut curiga ga si ni coretax nambahin dosa souzon aja dih;eh sumpah coretax lancar banget liat lihat pelihara patut curiga coretax nambahin dosa souzon dih;Negative
1934;28/07/2025;KawanPajak siapkan dirimu untuk pelaporan SPT Tahunan PPh dengan melakukan aktivasi akun Coretax DJP Caranya mudah loh kamu bisa akses link berikut untuk melihat tahapan lengkapnya Jangan lupa aktivasi akun coretax sekarang juga ya;kawanpajak siap diri lapor tahun pph aktivasi akun coretax djp mudah akses link tahap lengkap lupa aktivasi akun coretax;Neutral
1935;28/07/2025;Coretax maintenance di hari seninn jam kerja pulaa Ini gimanaa sii orang djp;coretax maintenance seninn jam kerja pulaa gimana sii orang djp;Negative
1936;28/07/2025;Hahaha ini masih Senin ya Coretax Kita ga berteman dulu deh ya saya capek;hahaha senin coretax teman capek;Negative
1937;28/07/2025;ah elahh jelek banget coretax pemeliharaan dihari senin dijam produktif pulaa woyy;elahh jelek banget coretax pelihara hari senin jam produktif pulaa woyy;Negative
1938;28/07/2025;lagi ngerjain pajak eh coretax malah pemeliharaan kimak;kerja pajak eh coretax pelihara kimak;Negative
1939;28/07/2025;Hai Kak Apakah kaka akan melaporkan SPT PPN pada Web Faktur atau Coretax ka Untuk kesalahan penyetoran berdasarkan Pasal PMK Tahun dapat diajukan permohonan pengembalian yang seharusnya tidak terutang ka TksSrum;lapor ppn situs faktur coretax salah setor dasar pasal pmk aju mohon kembali utang tkssrum;Negative
1940;28/07/2025;Ealahh kumat lagi coretax w mau bayar ppn cokk Mana kmrn dpt surat cinta dari sono pdhl dah laporan katanya belum melakukan pembayaran Lahh ya kalo kgk ada yg perlu dipotong mah ya kagak bayar apa cokk;ealahh kumat coretax w bayar ppn cokk kemarin surat cinta sono lapor bayar lahh kgk potong mah bayar cokk;Negative
1941;28/07/2025;Min ini Aplikasi Coretax susah bener mau d akses Buat nerbitin FP error terus;admin aplikasi coretax susah akses nerbitin fp error;Negative
1942;28/07/2025;pengganggu berulang lagi coretax error teruss mual banget tolonglah jangan mempersulit Dzalim banget tiap hari;ganggu ulang coretax error teruss mual banget tolong sulit dzalim banget;Negative
1943;28/07/2025;tolong ini kenapa yaa coretax lagi error kah detail transaksi saat di input berhasil tapi setelah dibuka hilang semua;tolong ya coretax error kah detail transaksi input hasil buka hilang;Negative
1944;28/07/2025;halo min untuk pembuatan billing BAPDK tahun yang terbit di tahun menggunakan djponline atau coretax ya;halo admin buat billing bapdk terbit djponline coretax;Neutral
1945;28/07/2025;mau tanya min kalo mau retur fp untuk cabang tapi nitku cabangnya tidk muncul yg ada hanya nitku pusat itu knpa yaa coretax;admin retur fp cabang nitku cabang tidk muncul nitku pusat ya coretax;Negative
1946;28/07/2025;Halo mau tanya cara tahu kalo uang hasil restitusi kita sudah masuk kembali ke rekening kita di coretax gimana;halo uang hasil restitusi masuk rekening coretax;Negative
1947;28/07/2025;Mjb bisa k menu lupa kata sandi di coretax ka masukin nik sama centang surat elektronik masukin email yg kmrn d daftarin nnti d kirim link setting pass login coretaxnya;mjb menu lupa sandi coretax masuk nik centang surat elektronik masuk email kemarin daftarin kirim link atur pass login coretaxnya;Neutral
1948;28/07/2025;coretax error lg ya ges layar putih waktu buka menu efaktur;coretax error ges layar putih buka menu efaktur;Negative
1949;28/07/2025;Pagi Kak Kendala sampai saat ini kami masih menggunakan aplikasi efaktur desktop dan faktur pajak keluaran yang kami terbitkan untuk masa Juni setelah kami cek banyak yang fakturnya muncul double di Coretax Untuk itu solusinya gimana ya Kak Terima kasih;pagi kendala aplikasi efaktur desktop faktur pajak keluar terbit juni periksa faktur muncul double coretax solusi terima;Neutral
1950;28/07/2025;mohon bantuannya Ini kenapa ya Mau edit faktur keluaran Coretax lagi down kah Dari pagi lemot bgt;bantu edit faktur keluar coretax down kah pagi lelet banget;Negative
